order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,region
ORD30147,2024-12-18,C0109,P001,3,633.24,0.0,East
ORD30148,2023-07-05,C0166,P018,4,36.54,0.2,East
ORD30149,2023-05-07,C0004,P018,1,35.5,0.0,East
ORD30150,2024-07-22,C0049,P013,2,25.81,0.0,East
ORD30151,2023-06-04,C0098,P011,3,51.16,0.05,East
ORD30152,2024-02-15,C0089,P005,1,922.38,0.05,East
ORD30153,2024-07-22,C0126,P013,1,23.92,0.0,East
ORD30154,2024-09-25,C0044,P009,1,67.8,0.05,East
ORD30155,2023-09-07,C0055,P001,1,621.32,0.0,East
ORD30156,2023-04-09,C0160,P004,1,76.63,0.0,East
ORD30157,2023-03-05,C0076,P003,5,1220.73,0.2,East
ORD30158,2023-02-01,C0011,P001,1,651.44,0.0,East
ORD30159,2023-11-05,C0122,P009,2,68.85,0.1,East
ORD30160,2024-06-24,C0171,P026,2,101.1,0.1,East
ORD30161,2024-06-18,C0179,P019,2,142.88,0.0,East
ORD30162,2023-09-29,C0064,P006,2,505.91,0.1,East
ORD30163,2024-08-31,C0079,P012,2,134.84,0.15,East
ORD30164,2024-06-15,C0103,P014,3,39.38,0.0,East
ORD30165,2024-08-31,C0188,P030,2,25.26,0.05,East
ORD30166,2024-09-23,C0033,P024,2,156.81,0.0,East
ORD30167,2024-10-07,C0109,P028,2,121.94,0.2,East
ORD30168,2023-04-19,C0028,P006,2,483.0,0.0,East
ORD30169,2024-07-15,C0171,P020,2,111.81,0.0,East
ORD30170,2024-11-20,C0086,P013,1,25.35,0.0,East
ORD30171,2023-07-15,C0112,P017,1,19.51,0.0,East
ORD30172,2023-02-27,C0049,P006,3,503.63,0.0,East
ORD30173,2023-06-10,C0080,P029,1,93.11,0.0,East
ORD30174,2024-06-12,C0033,P024,3,153.7,0.0,East
ORD30175,2023-08-24,C0128,P003,3,1157.68,0.1,East
ORD30176,2023-12-07,C0079,P024,4,156.37,0.05,East
ORD30177,2024-10-20,C0181,P008,2,62.88,0.0,East
ORD30178,2023-04-18,C0014,P020,1,112.49,0.1,East
ORD30179,2023-12-04,C0141,P026,2,99.21,0.05,East
ORD30180,2024-06-27,C0178,P022,4,30.59,0.1,East
ORD30181,2024-02-19,C0014,P005,3,896.17,0.05,East
ORD30182,2023-03-12,C0038,P010,1,36.05,0.0,East
ORD30183,2023-11-30,C0027,P006,3,493.82,0.0,East
ORD30184,2024-12-13,C0085,P019,3,144.25,0.05,East
ORD30185,2024-06-22,C0104,P014,1,38.47,0.0,East
ORD30186,2023-06-04,C0097,P014,3,41.1,0.0,East
ORD30187,2024-11-28,C0095,P012,1,125.01,0.0,East
ORD30188,2023-11-25,C0031,P017,6,19.54,0.2,East
ORD30189,2024-10-30,C0180,P004,2,80.56,0.05,East
ORD30190,2023-02-02,C0185,P017,5,19.12,0.2,East
ORD30191,2024-10-02,C0005,P018,7,33.87,0.05,East
ORD30192,2024-04-02,C0032,P004,1,80.59,0.0,East
ORD30193,2024-02-14,C0177,P007,6,78.9,0.15,East
ORD30194,2024-08-04,C0063,P030,2,25.39,0.15,East
ORD30195,2024-10-22,C0091,P009,3,71.31,0.0,East
ORD30196,2024-01-23,C0005,P002,3,131.18,0.1,East
ORD30197,2023-11-15,C0098,P011,3,49.49,0.0,East
ORD30198,2023-05-11,C0005,P018,2,36.72,0.15,East
ORD30199,2024-04-08,C0131,P017,3,19.83,0.0,East
ORD30200,2023-08-11,C0104,P005,2,916.55,0.05,East
ORD30201,2023-06-18,C0200,P015,2,46.65,0.0,East
ORD30202,2023-01-06,C0027,P002,1,130.33,0.0,East
ORD30203,2024-10-28,C0149,P022,7,30.14,0.15,East
ORD30204,2024-01-25,C0180,P004,6,79.8,0.2,East
ORD30205,2023-01-05,C0122,P018,3,35.23,0.2,East
ORD30206,2023-11-24,C0174,P030,3,25.51,0.1,East
ORD30207,2023-07-01,C0110,P023,3,68.63,0.0,East
ORD30208,2024-06-05,C0163,P009,1,71.6,0.0,East
ORD30209,2024-03-25,C0142,P007,2,83.69,0.0,East
ORD30210,2024-09-17,C0132,P026,3,99.04,0.0,East
ORD30211,2024-01-04,C0089,P018,1,35.37,0.0,East
ORD30212,2024-12-11,C0045,P029,1,93.04,0.05,East
ORD30213,2024-01-27,C0177,P010,4,36.15,0.1,East
ORD30214,2024-03-01,C0055,P004,1,77.73,0.1,East
ORD30215,2023-11-26,C0159,P007,2,78.84,0.0,East
ORD30216,2024-06-17,C0197,P001,5,618.07,0.15,East
ORD30217,2024-04-11,C0106,P005,1,855.61,0.1,East
ORD30218,2024-05-08,C0094,P004,2,80.28,0.0,East
ORD30219,2023-08-13,C0149,P016,7,28.51,0.2,East
ORD30220,2024-12-29,C0035,P002,2,133.16,0.1,East
ORD30221,2024-03-23,C0069,P016,1,29.96,0.1,East
ORD30222,2024-12-15,C0200,P015,2,43.33,0.1,East
ORD30223,2024-01-11,C0197,P003,3,1146.24,0.0,East
ORD30224,2024-08-07,C0085,P030,4,24.95,0.15,East
ORD30225,2024-05-06,C0064,P018,2,36.26,0.0,East
ORD30226,2024-05-06,C0200,P016,7,29.06,0.1,East
ORD30227,2024-11-18,C0142,P014,2,41.95,0.15,East
ORD30228,2024-08-06,C0126,P002,5,130.31,0.2,East
ORD30229,2024-04-28,C0131,P004,2,78.42,0.0,East
ORD30230,2023-05-24,C0082,P030,1,23.84,0.0,East
ORD30231,2023-06-14,C0156,P004,1,77.47,0.1,East
ORD30232,2024-07-05,C0062,P001,7,639.02,0.1,East
ORD30233,2024-07-04,C0096,P017,1,19.41,0.05,East
ORD30234,2023-02-24,C0011,P006,3,484.64,0.0,East
ORD30235,2024-02-20,C0078,P005,3,944.06,0.1,East
ORD30236,2023-03-20,C0183,P002,2,135.12,0.05,East
ORD30237,2024-03-01,C0135,P025,3,38.66,0.0,East
ORD30238,2023-03-08,C0115,P005,7,899.54,0.2,East
ORD30239,2024-09-19,C0131,P026,2,99.0,0.1,East
ORD30240,2023-04-05,C0062,P005,8,900.33,0.2,East
ORD30241,2024-05-12,C0069,P002,3,125.71,0.0,East
ORD30242,2023-05-02,C0104,P006,3,518.66,0.15,East
ORD30243,2023-05-08,C0001,P026,3,101.32,0.05,East
ORD30244,2024-06-15,C0068,P006,3,495.41,0.0,East
ORD30245,2024-06-15,C0092,P030,1,24.18,0.05,East
ORD30246,2024-10-02,C0192,P017,7,20.73,0.15,East
ORD30247,2024-10-09,C0104,P004,3,77.24,0.2,East
ORD30248,2023-08-11,C0197,P004,5,82.51,0.1,East
ORD30249,2023-10-19,C0178,P012,2,125.61,0.15,East
ORD30250,2023-07-21,C0143,P014,5,39.81,0.1,East
ORD30251,2024-07-25,C0062,P005,6,889.0,0.05,East
ORD30252,2023-01-07,C0034,P024,1,156.27,0.0,East
ORD30253,2024-11-03,C0028,P001,3,672.92,0.05,East
ORD30254,2023-03-13,C0042,P011,2,49.88,0.05,East
ORD30255,2023-10-06,C0006,P018,1,35.15,0.0,East
ORD30256,2023-08-01,C0089,P002,5,128.08,0.1,East
ORD30257,2023-12-17,C0029,P012,2,136.37,0.0,East
ORD30258,2023-05-25,C0093,P005,1,909.4,0.0,East
ORD30259,2023-09-29,C0039,P002,3,131.61,0.05,East
ORD30260,2023-02-23,C0068,P004,3,82.3,0.0,East
ORD30261,2024-03-17,C0100,P020,2,113.45,0.1,East
ORD30262,2023-08-07,C0079,P027,3,77.0,0.1,East
ORD30263,2023-09-11,C0155,P012,3,125.29,0.05,East
ORD30264,2024-05-05,C0137,P011,2,49.41,0.0,East
ORD30265,2024-08-03,C0057,P012,3,126.55,0.0,East
ORD30266,2023-01-09,C0029,P004,1,78.88,0.05,East
ORD30267,2024-03-12,C0142,P002,2,126.23,0.0,East
ORD30268,2023-03-12,C0097,P006,3,509.8,0.0,East
ORD30269,2024-01-28,C0123,P018,3,33.35,0.0,East
ORD30270,2023-02-10,C0107,P001,1,648.02,0.0,East
ORD30271,2023-09-28,C0185,P015,2,46.26,0.1,East
ORD30272,2024-05-26,C0009,P001,3,650.2,0.0,East
ORD30273,2023-08-05,C0067,P016,3,30.62,0.05,East
ORD30274,2024-03-21,C0033,P001,3,643.52,0.0,East
ORD30275,2023-07-20,C0155,P006,1,498.86,0.1,East
ORD30276,2024-07-26,C0095,P020,7,106.63,0.2,East
ORD30277,2023-02-09,C0178,P003,3,1147.83,0.05,East
ORD30278,2024-06-07,C0009,P002,1,124.6,0.05,East
ORD30279,2024-01-23,C0079,P010,2,33.27,0.15,East
ORD30280,2023-05-25,C0142,P029,7,94.25,0.15,East
ORD30281,2024-02-19,C0129,P006,1,504.35,0.0,East
ORD30282,2023-10-28,C0039,P019,3,143.67,0.1,East
ORD30283,2024-04-28,C0197,P024,3,167.88,0.0,East
ORD30284,2024-11-07,C0034,P015,2,44.36,0.05,East
ORD30285,2024-08-08,C0100,P006,1,524.84,0.0,East
ORD30286,2024-03-19,C0062,P010,3,35.15,0.15,East
ORD30287,2024-02-14,C0076,P010,1,34.22,0.0,East
ORD30288,2023-02-15,C0067,P006,2,513.15,0.05,East
ORD30289,2024-03-12,C0094,P029,2,89.17,0.1,East
ORD30290,2024-12-14,C0160,P003,2,1150.01,0.05,East
ORD30291,2023-08-19,C0126,P006,7,509.98,0.1,East
ORD30292,2024-03-20,C0146,P021,2,291.68,0.0,East
ORD30293,2024-12-08,C0137,P004,2,76.68,0.0,East
ORD30294,2024-07-22,C0017,P020,2,115.45,0.05,East
ORD30295,2024-12-25,C0010,P013,3,26.11,0.0,East
ORD30296,2023-04-20,C0199,P001,2,678.36,0.0,East
ORD30297,2023-08-09,C0185,P026,8,97.69,0.2,East
ORD30298,2024-02-12,C0077,P003,3,1244.54,0.1,East
ORD30299,2024-12-08,C0024,P020,2,115.09,0.05,East
ORD30300,2023-04-12,C0138,P004,3,83.71,0.0,East
ORD30301,2024-12-20,C0153,P007,1,81.77,0.0,East
ORD30302,2024-03-15,C0189,P006,3,475.7,0.05,East
ORD30303,2024-03-16,C0136,P009,4,73.41,0.05,East
ORD30304,2024-03-05,C0025,P018,1,35.85,0.0,East
ORD30305,2023-12-23,C0056,P008,2,62.7,0.0,East
ORD30306,2024-10-22,C0005,P027,2,75.01,0.05,East
ORD30307,2024-12-24,C0091,P010,2,35.07,0.1,East
ORD30308,2024-02-28,C0046,P028,3,120.5,0.0,East
ORD30309,2023-12-04,C0180,P016,3,31.48,0.0,East
ORD30310,2024-02-23,C0106,P001,1,666.24,0.1,East
ORD30311,2024-10-05,C0009,P004,3,82.8,0.05,East
ORD30312,2023-08-21,C0085,P007,2,83.73,0.15,East
ORD30313,2024-07-30,C0190,P030,2,26.09,0.0,East
ORD30314,2024-09-16,C0107,P006,3,475.2,0.0,East
ORD30315,2024-01-17,C0133,P002,3,127.85,0.05,East
ORD30316,2024-08-08,C0142,P004,8,82.4,0.05,East
ORD30317,2024-03-06,C0045,P028,2,120.2,0.05,East
ORD30318,2024-02-20,C0162,P014,3,41.36,0.1,East
ORD30319,2024-05-13,C0053,P020,1,104.77,0.0,East
ORD30320,2023-10-31,C0021,P005,3,857.27,0.1,East
ORD30321,2024-08-20,C0024,P015,4,45.15,0.1,East
ORD30322,2023-07-13,C0195,P024,3,162.2,0.05,East
ORD30323,2024-02-22,C0166,P005,4,935.5,0.15,East
ORD30324,2023-09-11,C0126,P020,1,105.3,0.1,East
ORD30325,2024-02-09,C0081,P004,3,82.46,0.1,East
ORD30326,2023-01-06,C0156,P030,1,26.18,0.0,East
ORD30327,2024-09-04,C0041,P029,3,93.83,0.05,East
ORD30328,2023-01-16,C0040,P011,1,48.06,0.05,East
ORD30329,2023-06-17,C0033,P001,2,648.79,0.05,East
ORD30330,2024-06-27,C0191,P018,2,35.03,0.1,East
ORD30331,2023-04-09,C0184,P002,2,124.83,0.1,East
ORD30332,2024-10-27,C0125,P002,2,129.0,0.1,East
ORD30333,2024-06-12,C0052,P017,3,19.74,0.05,East
ORD30334,2024-02-02,C0065,P007,3,78.34,0.1,East
ORD30335,2024-11-26,C0008,P029,1,92.77,0.0,East
ORD30336,2024-04-05,C0095,P001,4,668.16,0.1,East
ORD30337,2023-06-13,C0120,P018,3,36.39,0.05,East
ORD30338,2024-07-16,C0027,P002,3,132.8,0.05,East
ORD30339,2024-12-09,C0194,P006,2,515.66,0.05,East
ORD30340,2023-01-26,C0104,P022,5,28.86,0.05,East
ORD30341,2023-06-17,C0073,P014,1,41.64,0.0,East
ORD30342,2023-07-26,C0011,P005,2,861.24,0.0,East
ORD30343,2023-08-01,C0089,P015,2,45.24,0.0,East
ORD30344,2023-11-10,C0117,P003,2,1241.16,0.0,East
ORD30345,2024-02-22,C0036,P001,1,673.48,0.05,East
ORD30346,2024-04-25,C0095,P002,3,135.63,0.0,East
ORD30347,2024-05-12,C0063,P019,2,147.43,0.15,East
ORD30348,2024-07-13,C0150,P002,2,125.13,0.0,East
ORD30349,2024-10-26,C0172,P022,1,30.22,0.0,East
ORD30350,2024-05-23,C0024,P006,2,510.56,0.05,East
ORD30351,2023-05-05,C0178,P018,1,36.64,0.0,East
ORD30352,2023-01-07,C0049,P016,2,29.51,0.0,East
ORD30353,2024-09-27,C0080,P009,3,71.08,0.1,East
ORD30354,2024-02-24,C0099,P026,2,102.79,0.0,East
ORD30355,2023-05-23,C0148,P012,3,125.41,0.0,East
ORD30356,2024-02-26,C0185,P004,5,78.81,0.2,East
ORD30357,2023-10-09,C0142,P004,6,80.05,0.2,East
ORD30358,2023-05-20,C0188,P001,2,636.6,0.0,East
ORD30359,2023-11-01,C0111,P005,1,913.16,0.0,East
ORD30360,2024-04-22,C0062,P001,1,635.4,0.0,East
ORD30361,2024-12-24,C0057,P016,3,29.98,0.05,East
ORD30362,2023-04-15,C0074,P003,3,1151.3,0.0,East
ORD30363,2024-12-24,C0177,P018,1,34.34,0.0,East
ORD30364,2023-04-06,C0062,P004,7,79.41,0.2,East
ORD30365,2023-05-16,C0003,P020,3,115.15,0.05,East
ORD30366,2024-09-07,C0185,P022,6,31.0,0.15,East
ORD30367,2024-03-26,C0170,P019,5,153.51,0.2,East
ORD30368,2024-05-11,C0004,P015,2,45.94,0.05,East
ORD30369,2024-12-05,C0070,P023,3,67.53,0.0,East
ORD30370,2023-04-23,C0008,P014,1,39.43,0.1,East
ORD30371,2024-04-09,C0071,P028,3,125.84,0.1,East
ORD30372,2024-03-30,C0085,P006,2,522.25,0.1,East
ORD30373,2023-04-08,C0157,P005,1,926.57,0.1,East
ORD30374,2024-06-26,C0176,P001,1,661.75,0.1,East
ORD30375,2024-05-28,C0091,P018,4,36.04,0.05,East
ORD30376,2023-01-21,C0091,P005,4,893.72,0.05,East
ORD30377,2024-01-01,C0073,P002,3,135.89,0.0,East
ORD30378,2024-03-14,C0021,P026,2,95.31,0.0,East
ORD30379,2024-05-07,C0103,P024,1,166.71,0.05,East
ORD30380,2024-03-29,C0149,P012,1,126.74,0.0,East
ORD30381,2023-04-13,C0161,P001,2,641.93,0.0,East
ORD30382,2024-08-11,C0081,P005,3,897.14,0.05,East
ORD30383,2024-08-03,C0065,P028,2,115.05,0.2,East
ORD30384,2023-06-04,C0033,P023,3,66.87,0.05,East
ORD30385,2024-03-05,C0196,P007,3,82.7,0.1,East
ORD30386,2023-05-19,C0050,P024,2,161.04,0.15,East
ORD30387,2024-02-01,C0190,P005,3,918.13,0.0,East
ORD30388,2024-10-14,C0166,P016,4,30.65,0.15,East
ORD30389,2024-09-05,C0062,P014,3,40.07,0.05,East
ORD30390,2023-02-23,C0015,P011,1,49.51,0.05,East
ORD30391,2024-04-30,C0157,P023,3,72.5,0.1,East
ORD30392,2024-08-09,C0076,P001,3,648.44,0.1,East
ORD30393,2023-12-08,C0171,P005,2,889.71,0.1,East
ORD30394,2024-08-25,C0178,P010,5,35.21,0.05,East
ORD30395,2023-06-05,C0159,P006,2,520.4,0.0,East
ORD30396,2023-03-13,C0003,P012,1,130.0,0.05,East
ORD30397,2024-04-17,C0132,P006,1,507.79,0.0,East
ORD30398,2023-10-16,C0036,P006,2,521.16,0.05,East
ORD30399,2023-11-27,C0047,P010,3,33.69,0.05,East
