order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,region
ORD40074,2023-05-28,C0170,P010,2,33.86,0.0,West
ORD40075,2024-12-04,C0033,P006,2,505.04,0.1,West
ORD40076,2024-01-15,C0136,P005,2,878.53,0.15,West
ORD40077,2023-07-20,C0014,P022,2,30.67,0.1,West
ORD40078,2023-01-24,C0183,P004,6,82.23,0.1,West
ORD40079,2023-11-11,C0006,P014,3,41.2,0.0,West
ORD40080,2023-12-27,C0142,P003,1,1202.23,0.0,West
ORD40081,2023-04-12,C0184,P029,1,92.7,0.05,West
ORD40082,2024-06-18,C0004,P011,1,51.27,0.0,West
ORD40083,2024-09-13,C0178,P010,4,34.05,0.05,West
ORD40084,2024-05-06,C0192,P006,7,481.55,0.2,West
ORD40085,2024-05-18,C0136,P019,2,153.63,0.05,West
ORD40086,2024-03-18,C0050,P005,3,925.62,0.05,West
ORD40087,2024-01-12,C0057,P004,7,79.0,0.2,West
ORD40088,2024-04-23,C0073,P029,3,88.93,0.0,West
ORD40089,2024-07-20,C0116,P029,1,89.07,0.0,West
ORD40090,2023-07-09,C0086,P007,1,76.75,0.0,West
ORD40091,2023-09-08,C0081,P013,8,25.05,0.2,West
ORD40092,2024-04-29,C0080,P004,3,82.66,0.05,West
ORD40093,2023-12-19,C0069,P010,3,35.88,0.0,West
ORD40094,2024-10-06,C0141,P012,7,130.18,0.2,West
ORD40095,2024-02-11,C0097,P028,1,115.94,0.0,West
ORD40096,2024-03-26,C0089,P001,5,658.19,0.1,West
ORD40097,2024-03-12,C0003,P017,2,19.86,0.0,West
ORD40098,2023-12-13,C0096,P003,3,1156.97,0.0,West
ORD40099,2024-04-14,C0155,P024,2,159.4,0.1,West
ORD40100,2024-03-10,C0003,P006,2,483.95,0.1,West
ORD40101,2024-01-03,C0200,P002,6,127.79,0.2,West
ORD40102,2023-08-28,C0144,P013,1,25.31,0.05,West
ORD40103,2024-05-20,C0079,P004,2,83.46,0.1,West
ORD40104,2024-11-24,C0027,P013,3,24.44,0.0,West
ORD40105,2023-02-22,C0197,P005,2,906.8,0.05,West
ORD40106,2024-11-05,C0172,P006,2,483.4,0.0,West
ORD40107,2024-04-20,C0183,P005,5,884.09,0.05,West
ORD40108,2024-01-27,C0121,P004,2,79.99,0.05,West
ORD40109,2023-10-14,C0091,P010,2,35.1,0.05,West
ORD40110,2024-04-19,C0183,P030,1,25.14,0.1,West
ORD40111,2024-05-08,C0167,P017,2,19.04,0.0,West
ORD40112,2023-08-27,C0055,P021,3,296.46,0.0,West
ORD40113,2023-01-06,C0002,P003,3,1179.4,0.05,West
ORD40114,2024-05-09,C0009,P007,3,81.12,0.05,West
ORD40115,2023-12-23,C0147,P015,1,47.23,0.1,West
ORD40116,2024-09-08,C0193,P006,3,476.9,0.0,West
ORD40117,2023-03-20,C0034,P014,1,41.33,0.1,West
ORD40118,2023-08-16,C0140,P013,2,25.38,0.0,West
ORD40119,2024-06-19,C0044,P021,3,300.48,0.05,West
ORD40120,2024-07-25,C0017,P012,1,132.97,0.0,West
ORD40121,2023-08-16,C0117,P005,5,912.17,0.1,West
ORD40122,2024-01-02,C0088,P005,2,905.95,0.0,West
ORD40123,2024-02-29,C0048,P026,2,102.66,0.0,West
ORD40124,2024-04-21,C0076,P016,4,30.73,0.1,West
ORD40125,2024-06-07,C0072,P006,1,495.69,0.05,West
ORD40126,2024-05-19,C0067,P020,3,107.4,0.1,West
ORD40127,2024-10-23,C0162,P006,3,476.83,0.0,West
ORD40128,2024-07-16,C0089,P005,4,873.66,0.15,West
ORD40129,2024-09-14,C0024,P012,3,126.85,0.0,West
ORD40130,2024-01-17,C0048,P029,2,89.7,0.0,West
ORD40131,2023-10-16,C0083,P005,3,911.64,0.0,West
ORD40132,2024-01-05,C0166,P004,1,83.29,0.0,West
ORD40133,2023-08-28,C0158,P007,2,81.84,0.1,West
ORD40134,2024-05-04,C0124,P003,3,1176.01,0.1,West
ORD40135,2024-04-29,C0089,P023,8,73.17,0.15,West
ORD40136,2023-01-15,C0153,P002,3,135.86,0.0,West
ORD40137,2024-03-12,C0014,P003,1,1235.13,0.05,West
ORD40138,2023-06-27,C0169,P008,1,62.29,0.0,West
ORD40139,2023-02-11,C0186,P002,1,132.39,0.0,West
ORD40140,2024-07-10,C0121,P002,3,132.57,0.1,West
ORD40141,2024-12-08,C0196,P004,1,77.02,0.1,West
ORD40142,2024-03-09,C0173,P009,3,70.67,0.1,West
ORD40143,2024-06-26,C0007,P012,1,133.47,0.0,West
ORD40144,2023-06-24,C0193,P007,2,81.15,0.0,West
ORD40145,2023-04-07,C0087,P003,2,1191.08,0.0,West
ORD40146,2023-07-18,C0136,P016,3,29.68,0.1,West
ORD40147,2024-02-24,C0188,P007,1,82.42,0.1,West
ORD40148,2023-06-13,C0117,P005,1,913.83,0.1,West
ORD40149,2024-08-04,C0190,P021,3,303.1,0.0,West
ORD40150,2024-08-18,C0137,P010,2,35.99,0.0,West
ORD40151,2024-09-29,C0062,P024,4,155.15,0.15,West
ORD40152,2024-08-20,C0032,P010,2,34.52,0.1,West
ORD40153,2024-12-17,C0076,P004,1,77.42,0.05,West
ORD40154,2023-01-09,C0153,P009,1,71.61,0.05,West
ORD40155,2024-07-21,C0033,P001,3,658.63,0.0,West
ORD40156,2024-05-20,C0063,P004,3,76.32,0.1,West
ORD40157,2023-01-20,C0026,P006,2,491.88,0.0,West
ORD40158,2024-06-03,C0057,P007,7,82.68,0.05,West
ORD40159,2024-02-29,C0078,P023,3,71.35,0.0,West
ORD40160,2023-10-21,C0177,P010,1,35.0,0.05,West
ORD40161,2023-07-24,C0002,P030,2,23.79,0.0,West
ORD40162,2023-03-08,C0163,P004,2,77.76,0.0,West
ORD40163,2023-06-16,C0183,P005,3,907.9,0.1,West
ORD40164,2024-06-17,C0004,P010,2,34.36,0.05,West
ORD40165,2024-03-18,C0137,P012,3,132.24,0.0,West
ORD40166,2023-01-17,C0162,P017,2,19.16,0.05,West
ORD40167,2024-09-28,C0116,P003,3,1143.54,0.1,West
ORD40168,2024-03-26,C0196,P017,1,20.1,0.05,West
ORD40169,2024-04-30,C0050,P005,8,863.72,0.05,West
ORD40170,2023-02-26,C0197,P008,3,60.29,0.1,West
ORD40171,2023-04-22,C0198,P011,2,50.81,0.0,West
ORD40172,2024-11-20,C0137,P021,2,310.76,0.0,West
ORD40173,2024-08-25,C0197,P004,5,76.02,0.15,West
ORD40174,2024-08-25,C0099,P018,3,36.65,0.1,West
ORD40175,2023-11-22,C0081,P002,6,131.28,0.05,West
ORD40176,2024-01-12,C0085,P002,7,135.86,0.05,West
ORD40177,2023-11-04,C0131,P024,1,159.31,0.0,West
ORD40178,2024-05-02,C0083,P006,1,478.23,0.05,West
ORD40179,2023-10-23,C0114,P008,1,62.83,0.0,West
ORD40180,2024-02-26,C0041,P021,1,306.65,0.1,West
ORD40181,2023-01-17,C0121,P016,2,30.84,0.0,West
ORD40182,2024-10-02,C0137,P005,3,894.46,0.0,West
ORD40183,2024-01-31,C0186,P004,1,79.19,0.05,West
ORD40184,2024-11-18,C0027,P016,1,30.76,0.05,West
ORD40185,2024-02-27,C0087,P015,1,46.32,0.0,West
ORD40186,2023-02-19,C0091,P006,8,512.84,0.1,West
ORD40187,2023-12-19,C0146,P010,2,35.9,0.0,West
ORD40188,2023-05-28,C0183,P003,2,1253.36,0.05,West
ORD40189,2023-11-21,C0076,P006,1,482.32,0.0,West
ORD40190,2023-07-16,C0005,P002,6,125.42,0.15,West
ORD40191,2023-07-06,C0133,P018,2,35.4,0.1,West
ORD40192,2023-06-26,C0081,P017,3,19.75,0.05,West
ORD40193,2024-11-27,C0124,P005,2,915.18,0.0,West
ORD40194,2023-04-26,C0050,P002,8,131.94,0.05,West
ORD40195,2023-08-24,C0192,P012,3,133.13,0.0,West
ORD40196,2023-01-17,C0130,P007,1,80.42,0.05,West
ORD40197,2024-10-02,C0134,P019,1,146.33,0.0,West
ORD40198,2024-12-19,C0141,P026,3,104.78,0.05,West
ORD40199,2023-05-23,C0017,P002,1,124.28,0.05,West
ORD40200,2023-10-27,C0138,P022,1,30.86,0.05,West
ORD40201,2023-09-02,C0026,P001,3,656.38,0.0,West
ORD40202,2023-01-05,C0114,P013,3,25.21,0.0,West
ORD40203,2024-08-21,C0154,P027,2,75.97,0.1,West
ORD40204,2023-09-05,C0137,P012,1,127.07,0.05,West
ORD40205,2024-06-07,C0047,P013,2,24.54,0.0,West
ORD40206,2024-08-28,C0089,P008,7,57.56,0.15,West
ORD40207,2024-06-24,C0050,P017,1,19.42,0.0,West
ORD40208,2024-06-12,C0063,P022,6,30.2,0.1,West
ORD40209,2023-03-22,C0041,P004,3,78.6,0.0,West
ORD40210,2024-08-30,C0069,P016,1,29.91,0.05,West
ORD40211,2024-06-04,C0091,P003,3,1193.95,0.05,West
ORD40212,2024-07-20,C0104,P019,1,147.79,0.1,West
ORD40213,2024-08-21,C0052,P019,1,146.91,0.05,West
ORD40214,2023-06-14,C0144,P010,3,36.03,0.0,West
ORD40215,2024-08-13,C0183,P019,4,156.61,0.2,West
ORD40216,2024-01-24,C0181,P022,2,29.33,0.0,West
ORD40217,2024-07-11,C0071,P001,3,645.97,0.05,West
ORD40218,2023-08-30,C0136,P006,8,518.69,0.1,West
ORD40219,2024-10-20,C0084,P001,3,653.67,0.05,West
ORD40220,2024-12-19,C0180,P001,3,679.71,0.05,West
ORD40221,2023-08-17,C0141,P014,3,39.44,0.2,West
ORD40222,2023-12-27,C0006,P005,1,912.79,0.0,West
ORD40223,2024-09-06,C0117,P023,4,70.45,0.05,West
ORD40224,2024-09-15,C0126,P021,2,304.02,0.05,West
ORD40225,2024-10-16,C0137,P005,1,906.64,0.0,West
ORD40226,2024-11-28,C0111,P025,2,39.8,0.1,West
ORD40227,2024-03-18,C0060,P013,4,25.06,0.2,West
ORD40228,2024-08-09,C0002,P022,3,28.55,0.1,West
ORD40229,2023-08-07,C0197,P002,2,131.99,0.1,West
ORD40230,2023-10-22,C0040,P030,1,24.26,0.0,West
ORD40231,2023-01-14,C0139,P007,2,78.61,0.0,West
ORD40232,2023-04-28,C0109,P014,2,41.73,0.0,West
ORD40233,2023-07-01,C0192,P004,2,82.93,0.2,West
ORD40234,2024-04-16,C0051,P010,1,35.31,0.1,West
ORD40235,2023-03-31,C0032,P011,1,48.09,0.0,West
ORD40236,2024-11-05,C0054,P003,1,1197.35,0.05,West
ORD40237,2024-08-21,C0103,P004,1,78.87,0.05,West
ORD40238,2023-02-03,C0180,P012,1,134.88,0.1,West
ORD40239,2023-05-21,C0076,P015,3,43.32,0.05,West
ORD40240,2023-12-22,C0005,P007,8,78.96,0.15,West
ORD40241,2023-03-22,C0039,P008,3,59.18,0.0,West
ORD40242,2024-03-24,C0161,P002,2,131.57,0.05,West
ORD40243,2023-01-14,C0166,P004,5,80.31,0.05,West
ORD40244,2024-09-25,C0024,P001,2,681.72,0.2,West
ORD40245,2023-09-01,C0138,P010,2,36.24,0.0,West
ORD40246,2024-01-01,C0066,P004,1,81.24,0.05,West
ORD40247,2023-11-11,C0192,P013,3,24.05,0.0,West
ORD40248,2024-03-14,C0184,P001,2,675.14,0.05,West
ORD40249,2023-04-26,C0085,P006,3,508.41,0.1,West
ORD40250,2024-10-22,C0034,P027,2,74.05,0.1,West
ORD40251,2023-01-18,C0051,P016,1,28.92,0.0,West
ORD40252,2023-05-02,C0085,P003,5,1162.52,0.15,West
ORD40253,2024-10-22,C0068,P008,3,57.7,0.1,West
ORD40254,2023-09-21,C0048,P027,2,77.29,0.05,West
ORD40255,2024-10-08,C0088,P007,3,76.5,0.05,West
ORD40256,2023-11-25,C0024,P005,5,865.82,0.05,West
ORD40257,2024-03-05,C0142,P021,1,296.92,0.0,West
ORD40258,2024-09-18,C0185,P006,3,501.27,0.15,West
ORD40259,2024-10-15,C0180,P023,4,71.35,0.1,West
ORD40260,2024-03-26,C0163,P001,3,672.3,0.0,West
ORD40261,2024-03-18,C0052,P011,2,52.28,0.0,West
ORD40262,2024-05-31,C0122,P011,2,48.17,0.05,West
ORD40263,2024-01-01,C0080,P006,1,477.95,0.0,West
ORD40264,2023-03-15,C0063,P008,2,60.87,0.0,West
ORD40265,2023-04-10,C0104,P003,3,1154.81,0.2,West
ORD40266,2024-12-10,C0104,P004,8,76.08,0.15,West
ORD40267,2023-06-09,C0060,P012,3,127.37,0.1,West
ORD40268,2023-11-09,C0194,P007,3,82.99,0.05,West
ORD40269,2024-01-21,C0141,P009,5,72.62,0.1,West
ORD40270,2024-09-06,C0023,P020,3,107.14,0.05,West
ORD40271,2024-09-10,C0164,P022,1,31.02,0.05,West
ORD40272,2024-05-08,C0065,P015,2,42.8,0.0,West
ORD40273,2024-09-05,C0089,P004,7,76.82,0.15,West
ORD40274,2024-12-28,C0097,P011,3,47.7,0.1,West
ORD40275,2023-11-26,C0076,P029,4,92.83,0.2,West
ORD40276,2024-01-21,C0147,P004,3,83.51,0.0,West
ORD40277,2024-11-17,C0007,P016,1,28.56,0.0,West
ORD40278,2024-02-20,C0187,P004,2,78.86,0.05,West
ORD40279,2024-06-29,C0013,P026,2,101.98,0.1,West
ORD40280,2024-03-23,C0190,P005,2,925.28,0.05,West
ORD40281,2023-09-13,C0138,P021,3,294.49,0.0,West
ORD40282,2023-02-16,C0164,P015,1,43.65,0.1,West
ORD40283,2024-09-05,C0194,P004,1,78.57,0.0,West
ORD40284,2023-10-25,C0144,P005,2,890.81,0.0,West
ORD40285,2024-04-11,C0170,P006,2,482.28,0.05,West
ORD40286,2023-07-01,C0178,P010,6,34.37,0.05,West
ORD40287,2023-01-21,C0071,P002,1,126.41,0.1,West
ORD40288,2024-04-22,C0056,P002,1,127.35,0.0,West
ORD40289,2024-11-09,C0142,P010,3,34.68,0.0,West
ORD40290,2024-10-24,C0100,P011,3,51.02,0.05,West
ORD40291,2024-05-14,C0061,P009,2,67.03,0.05,West
ORD40292,2024-06-13,C0180,P024,6,153.54,0.1,West
ORD40293,2024-09-16,C0155,P017,1,20.42,0.05,West
ORD40294,2024-10-10,C0148,P020,1,111.3,0.1,West
ORD40295,2024-08-11,C0109,P002,6,135.14,0.05,West
ORD40296,2024-12-27,C0185,P006,2,522.36,0.05,West
ORD40297,2024-12-31,C0035,P016,2,30.48,0.0,West
ORD40298,2023-12-23,C0117,P015,5,46.19,0.1,West
ORD40299,2024-10-27,C0014,P001,3,655.67,0.05,West
ORD40300,2024-02-06,C0042,P017,3,19.49,0.0,West
ORD40301,2024-04-01,C0127,P019,3,147.47,0.0,West
ORD40302,2023-07-26,C0105,P012,2,125.29,0.1,West
ORD40303,2023-02-19,C0065,P002,2,125.89,0.0,West
ORD40304,2023-04-27,C0087,P006,2,501.18,0.0,West
ORD40305,2023-11-07,C0095,P005,2,855.15,0.1,West
ORD40306,2024-01-07,C0146,P004,3,82.86,0.05,West
ORD40307,2024-04-06,C0005,P016,4,31.11,0.05,West
ORD40308,2024-11-03,C0181,P002,1,134.08,0.0,West
ORD40309,2024-11-14,C0031,P005,2,864.69,0.05,West
ORD40310,2024-10-29,C0155,P007,1,83.49,0.05,West
ORD40311,2024-10-07,C0172,P022,3,29.51,0.0,West
ORD40312,2023-05-03,C0142,P028,2,114.69,0.15,West
ORD40313,2024-09-02,C0152,P024,1,162.61,0.0,West
ORD40314,2023-09-27,C0101,P012,3,127.16,0.0,West
ORD40315,2023-04-12,C0112,P006,2,499.51,0.0,West
ORD40316,2024-06-13,C0128,P011,2,50.13,0.0,West
ORD40317,2023-02-15,C0147,P005,3,912.67,0.0,West
ORD40318,2024-09-30,C0091,P003,3,1238.84,0.0,West
ORD40319,2024-08-10,C0131,P017,2,20.81,0.0,West
ORD40320,2023-04-06,C0183,P024,1,155.3,0.1,West
ORD40321,2024-01-08,C0177,P004,4,83.22,0.05,West
ORD40322,2024-06-18,C0096,P028,2,115.86,0.0,West
ORD40323,2024-11-14,C0182,P016,3,29.1,0.05,West
ORD40324,2024-05-19,C0106,P007,2,82.73,0.05,West
ORD40325,2023-09-07,C0102,P001,1,625.87,0.1,West
ORD40326,2024-02-06,C0091,P013,2,25.08,0.1,West
ORD40327,2023-05-12,C0102,P030,2,24.45,0.05,West
ORD40328,2024-02-25,C0052,P022,1,29.09,0.1,West
ORD40329,2024-01-19,C0105,P007,8,77.47,0.2,West
ORD40330,2024-02-04,C0190,P005,1,908.72,0.1,West
ORD40331,2023-09-15,C0186,P020,2,110.75,0.0,West
ORD40332,2024-06-23,C0090,P021,2,312.04,0.0,West
ORD40333,2023-07-14,C0058,P003,1,1180.3,0.0,West
ORD40334,2024-01-13,C0155,P019,3,150.84,0.05,West
ORD40335,2023-06-12,C0070,P006,6,505.92,0.05,West
ORD40336,2023-06-14,C0176,P002,1,128.45,0.0,West
ORD40337,2024-07-17,C0196,P019,3,150.94,0.0,West
ORD40338,2023-11-29,C0166,P022,2,30.55,0.05,West
ORD40339,2023-05-02,C0163,P017,2,20.83,0.1,West
ORD40340,2023-10-02,C0197,P020,5,114.19,0.15,West
ORD40341,2023-01-11,C0141,P009,5,73.4,0.1,West
ORD40342,2023-11-17,C0107,P004,2,79.54,0.1,West
ORD40343,2023-07-06,C0186,P006,3,487.29,0.0,West
ORD40344,2024-10-18,C0159,P006,2,502.4,0.1,West
ORD40345,2024-07-28,C0166,P003,5,1205.13,0.05,West
ORD40346,2024-11-15,C0065,P008,3,62.61,0.2,West
ORD40347,2024-08-14,C0171,P002,1,136.28,0.05,West
ORD40348,2024-03-20,C0051,P017,1,19.62,0.1,West
ORD40349,2023-03-08,C0196,P022,3,30.52,0.0,West
ORD40350,2024-02-13,C0024,P001,2,630.69,0.05,West
ORD40351,2023-04-20,C0081,P001,3,648.37,0.1,West
ORD40352,2024-05-28,C0166,P005,3,865.65,0.2,West
ORD40353,2024-07-28,C0180,P005,2,942.84,0.0,West
ORD40354,2024-03-16,C0035,P025,2,39.51,0.1,West
ORD40355,2023-01-11,C0150,P015,3,44.75,0.0,West
ORD40356,2023-09-09,C0087,P029,1,86.11,0.05,West
ORD40357,2023-06-03,C0115,P014,7,39.16,0.15,West
ORD40358,2024-02-12,C0031,P004,5,78.91,0.1,West
ORD40359,2023-09-20,C0007,P005,2,936.51,0.05,West
ORD40360,2023-05-03,C0111,P015,2,43.97,0.0,West
ORD40361,2024-12-02,C0009,P007,1,81.87,0.0,West
ORD40362,2023-07-14,C0010,P004,3,81.56,0.05,West
ORD40363,2023-09-20,C0088,P022,1,30.65,0.05,West
ORD40364,2024-09-07,C0172,P001,1,673.49,0.05,West
ORD40365,2024-01-12,C0197,P019,4,144.8,0.05,West
ORD40366,2024-02-14,C0189,P019,2,144.83,0.0,West
ORD40367,2024-08-23,C0028,P015,3,42.99,0.0,West
ORD40368,2023-02-11,C0001,P006,2,485.5,0.0,West
ORD40369,2024-07-17,C0115,P005,7,909.48,0.2,West
ORD40370,2023-05-28,C0016,P017,2,20.01,0.0,West
ORD40371,2023-04-12,C0049,P005,3,918.25,0.0,West
ORD40372,2023-04-06,C0031,P020,4,110.06,0.2,West
ORD40373,2023-08-07,C0136,P003,1,1173.76,0.05,West
ORD40374,2023-02-01,C0016,P003,3,1149.58,0.1,West
ORD40375,2024-08-16,C0082,P006,3,509.89,0.05,West
ORD40376,2024-02-03,C0116,P012,2,128.31,0.1,West
ORD40377,2023-09-08,C0031,P006,3,509.53,0.05,West
ORD40378,2023-08-25,C0119,P004,2,77.13,0.0,West
ORD40379,2024-08-02,C0098,P026,3,98.98,0.0,West
ORD40380,2023-12-05,C0048,P026,1,95.15,0.0,West
ORD40381,2024-05-18,C0041,P001,2,632.29,0.05,West
ORD40382,2024-09-12,C0171,P008,1,62.76,0.05,West
ORD40383,2023-06-15,C0061,P017,3,20.6,0.1,West
ORD40384,2023-01-07,C0063,P030,7,25.27,0.2,West
ORD40385,2024-09-28,C0177,P006,1,503.26,0.05,West
ORD40386,2024-01-10,C0079,P010,7,36.43,0.1,West
ORD40387,2024-11-20,C0143,P028,2,122.37,0.05,West
ORD40388,2024-06-13,C0059,P023,3,72.18,0.0,West
ORD40389,2023-10-16,C0025,P007,2,80.98,0.0,West
ORD40390,2023-09-09,C0116,P012,2,133.78,0.0,West
ORD40391,2023-03-15,C0058,P001,3,638.76,0.0,West
ORD40392,2024-09-04,C0125,P009,2,72.26,0.0,West
ORD40393,2024-11-01,C0189,P015,1,43.86,0.05,West
ORD40394,2023-12-25,C0053,P019,1,142.87,0.05,West
ORD40395,2024-08-03,C0038,P004,2,80.43,0.1,West
ORD40396,2024-06-09,C0051,P003,3,1174.16,0.1,West
ORD40397,2024-06-14,C0079,P025,6,39.47,0.2,West
ORD40398,2023-07-12,C0083,P012,2,127.74,0.0,West
ORD40399,2024-01-18,C0146,P015,1,45.99,0.0,West
