order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,region
ORD20176,2023-07-18,C0063,P017,2,19.66,0.05,South
ORD20177,2024-02-22,C0006,P012,3,131.79,0.05,South
ORD20178,2023-04-13,C0198,P003,2,1172.71,0.0,South
ORD20179,2023-02-28,C0027,P005,1,904.43,0.05,South
ORD20180,2023-12-27,C0143,P023,4,70.27,0.15,South
ORD20181,2023-01-15,C0192,P012,2,129.03,0.05,South
ORD20182,2023-11-02,C0180,P024,2,156.99,0.05,South
ORD20183,2024-12-31,C0141,P023,6,67.14,0.1,South
ORD20184,2024-12-23,C0165,P010,3,34.89,0.1,South
ORD20185,2024-03-14,C0094,P023,2,71.39,0.0,South
ORD20186,2024-06-15,C0177,P007,4,79.68,0.2,South
ORD20187,2023-06-28,C0104,P014,3,39.29,0.0,South
ORD20188,2024-06-03,C0062,P010,3,35.16,0.0,South
ORD20189,2024-07-15,C0152,P002,2,130.86,0.1,South
ORD20190,2023-12-22,C0190,P006,3,480.71,0.1,South
ORD20191,2024-06-15,C0142,P010,2,35.64,0.05,South
ORD20192,2024-07-13,C0024,P006,1,519.35,0.0,South
ORD20193,2024-11-21,C0116,P020,3,108.78,0.05,South
ORD20194,2024-04-10,C0174,P003,2,1226.12,0.1,South
ORD20195,2024-02-15,C0104,P017,1,19.12,0.05,South
ORD20196,2024-01-28,C0092,P005,1,932.9,0.05,South
ORD20197,2023-12-26,C0098,P018,2,34.76,0.1,South
ORD20198,2023-03-30,C0093,P008,2,58.72,0.0,South
ORD20199,2024-03-05,C0037,P001,3,660.26,0.1,South
ORD20200,2024-03-10,C0117,P006,3,506.15,0.1,South
ORD20201,2024-08-05,C0058,P010,1,35.36,0.1,South
ORD20202,2024-05-01,C0140,P015,3,42.89,0.05,South
ORD20203,2023-09-05,C0177,P013,1,25.57,0.0,South
ORD20204,2024-05-23,C0157,P007,1,79.77,0.0,South
ORD20205,2024-12-08,C0149,P006,2,520.17,0.0,South
ORD20206,2024-01-06,C0147,P011,3,49.6,0.05,South
ORD20207,2024-05-30,C0153,P001,3,664.74,0.05,South
ORD20208,2024-02-01,C0126,P017,7,20.61,0.15,South
ORD20209,2024-05-26,C0072,P008,2,60.68,0.0,South
ORD20210,2023-05-12,C0152,P001,3,660.33,0.0,South
ORD20211,2023-03-31,C0197,P006,8,492.13,0.05,South
ORD20212,2023-03-16,C0193,P014,2,38.94,0.1,South
ORD20213,2024-11-22,C0089,P005,1,922.98,0.05,South
ORD20214,2023-03-27,C0192,P010,3,34.57,0.0,South
ORD20215,2024-08-30,C0004,P005,2,889.37,0.1,South
ORD20216,2023-09-29,C0180,P013,7,26.13,0.15,South
ORD20217,2024-11-29,C0026,P021,2,298.82,0.1,South
ORD20218,2024-05-03,C0134,P017,2,19.62,0.0,South
ORD20219,2023-01-05,C0135,P019,1,147.76,0.1,South
ORD20220,2024-05-08,C0015,P001,3,679.27,0.0,South
ORD20221,2024-12-28,C0034,P025,2,41.57,0.0,South
ORD20222,2024-05-09,C0164,P006,2,513.46,0.05,South
ORD20223,2024-12-07,C0200,P021,1,308.3,0.05,South
ORD20224,2023-06-20,C0068,P027,1,71.76,0.1,South
ORD20225,2024-04-12,C0028,P014,1,38.86,0.1,South
ORD20226,2024-08-14,C0143,P013,6,25.68,0.15,South
ORD20227,2023-09-12,C0105,P006,7,488.31,0.2,South
ORD20228,2024-07-19,C0198,P011,2,49.67,0.1,South
ORD20229,2024-02-05,C0177,P007,2,80.53,0.0,South
ORD20230,2024-07-02,C0162,P003,3,1183.83,0.0,South
ORD20231,2024-06-23,C0075,P004,3,77.4,0.0,South
ORD20232,2023-07-16,C0028,P015,3,44.93,0.05,South
ORD20233,2024-08-12,C0185,P014,7,39.95,0.1,South
ORD20234,2023-10-04,C0116,P016,1,29.51,0.0,South
ORD20235,2023-01-22,C0171,P008,3,62.63,0.1,South
ORD20236,2024-10-01,C0143,P005,2,898.99,0.1,South
ORD20237,2023-11-13,C0004,P006,1,520.22,0.0,South
ORD20238,2024-02-19,C0017,P008,1,59.97,0.0,South
ORD20239,2024-04-22,C0189,P002,3,127.71,0.1,South
ORD20240,2024-10-21,C0055,P009,1,68.84,0.0,South
ORD20241,2023-03-14,C0142,P020,1,107.17,0.1,South
ORD20242,2024-03-09,C0200,P006,1,518.97,0.0,South
ORD20243,2023-01-04,C0152,P001,2,662.57,0.1,South
ORD20244,2024-08-31,C0104,P014,6,39.64,0.2,South
ORD20245,2024-11-08,C0091,P017,6,20.24,0.05,South
ORD20246,2024-06-27,C0177,P011,6,50.58,0.05,South
ORD20247,2024-10-03,C0169,P010,1,33.43,0.05,South
ORD20248,2023-03-18,C0041,P016,3,28.65,0.0,South
ORD20249,2023-04-18,C0195,P009,2,67.22,0.0,South
ORD20250,2023-10-03,C0030,P001,1,664.38,0.0,South
ORD20251,2024-06-15,C0084,P012,1,127.73,0.0,South
ORD20252,2023-07-31,C0019,P022,2,28.65,0.1,South
ORD20253,2024-04-20,C0095,P028,3,122.63,0.2,South
ORD20254,2024-05-18,C0060,P002,2,125.26,0.15,South
ORD20255,2024-08-22,C0178,P009,6,72.02,0.1,South
ORD20256,2024-11-09,C0059,P029,1,93.2,0.1,South
ORD20257,2024-04-20,C0187,P016,2,29.23,0.0,South
ORD20258,2024-04-23,C0147,P023,1,73.35,0.1,South
ORD20259,2023-08-29,C0070,P017,5,20.61,0.2,South
ORD20260,2024-02-20,C0062,P008,7,62.69,0.2,South
ORD20261,2023-06-01,C0063,P001,3,673.25,0.2,South
ORD20262,2024-01-13,C0181,P028,2,123.47,0.0,South
ORD20263,2023-08-26,C0019,P013,2,25.07,0.05,South
ORD20264,2023-05-19,C0054,P017,3,20.23,0.0,South
ORD20265,2023-01-29,C0014,P012,1,128.24,0.1,South
ORD20266,2024-07-06,C0018,P006,3,481.91,0.0,South
ORD20267,2023-10-04,C0193,P004,3,82.02,0.0,South
ORD20268,2024-06-13,C0109,P003,2,1147.59,0.0,South
ORD20269,2023-09-06,C0137,P007,3,79.61,0.05,South
ORD20270,2023-12-11,C0141,P025,2,39.55,0.05,South
ORD20271,2023-02-09,C0166,P003,5,1244.99,0.1,South
ORD20272,2024-11-17,C0139,P004,1,78.76,0.1,South
ORD20273,2024-11-26,C0024,P002,8,128.84,0.15,South
ORD20274,2023-11-27,C0179,P022,3,29.86,0.1,South
ORD20275,2024-06-05,C0095,P003,4,1157.79,0.05,South
ORD20276,2023-03-27,C0074,P014,1,41.35,0.0,South
ORD20277,2024-12-07,C0105,P020,4,109.34,0.1,South
ORD20278,2023-04-16,C0089,P007,1,79.58,0.05,South
ORD20279,2024-09-30,C0128,P001,1,677.8,0.1,South
ORD20280,2023-10-07,C0076,P027,2,78.51,0.05,South
ORD20281,2024-10-20,C0114,P017,2,20.45,0.0,South
ORD20282,2024-03-12,C0103,P013,3,24.85,0.0,South
ORD20283,2023-01-29,C0057,P014,2,38.08,0.0,South
ORD20284,2024-08-16,C0101,P013,1,24.53,0.1,South
ORD20285,2024-01-29,C0184,P027,2,74.14,0.05,South
ORD20286,2023-06-26,C0023,P004,1,81.92,0.1,South
ORD20287,2023-08-15,C0109,P006,3,481.97,0.1,South
ORD20288,2024-02-14,C0135,P003,2,1251.97,0.0,South
ORD20289,2024-07-11,C0070,P004,2,80.44,0.0,South
ORD20290,2024-03-11,C0126,P004,1,82.67,0.05,South
ORD20291,2023-10-14,C0062,P014,3,39.19,0.15,South
ORD20292,2024-11-21,C0074,P012,2,129.88,0.0,South
ORD20293,2024-05-05,C0018,P003,3,1209.72,0.05,South
ORD20294,2024-05-12,C0031,P016,2,31.03,0.0,South
ORD20295,2023-01-30,C0035,P004,2,76.41,0.0,South
ORD20296,2023-11-22,C0178,P027,6,75.09,0.05,South
ORD20297,2024-04-03,C0140,P023,2,72.28,0.05,South
ORD20298,2024-06-03,C0025,P006,3,516.16,0.05,South
ORD20299,2023-09-23,C0042,P004,1,77.23,0.0,South
ORD20300,2023-04-07,C0135,P023,3,69.41,0.0,South
ORD20301,2024-02-29,C0080,P019,3,144.58,0.05,South
ORD20302,2024-11-01,C0063,P009,2,68.05,0.05,South
ORD20303,2024-03-13,C0122,P015,2,45.85,0.2,South
ORD20304,2024-02-09,C0011,P004,1,76.25,0.0,South
ORD20305,2024-10-30,C0012,P001,1,660.88,0.05,South
ORD20306,2024-03-04,C0052,P026,1,95.28,0.05,South
ORD20307,2023-05-23,C0129,P027,3,75.03,0.0,South
ORD20308,2023-10-24,C0115,P023,4,72.8,0.1,South
ORD20309,2024-02-20,C0122,P029,2,89.45,0.0,South
ORD20310,2024-04-02,C0132,P022,1,28.83,0.1,South
ORD20311,2024-03-04,C0095,P011,7,50.28,0.15,South
ORD20312,2023-06-17,C0154,P010,3,35.64,0.05,South
ORD20313,2024-04-25,C0110,P009,1,72.75,0.0,South
ORD20314,2024-12-13,C0126,P001,3,643.25,0.0,South
ORD20315,2024-12-12,C0178,P002,3,133.13,0.0,South
ORD20316,2024-03-27,C0153,P002,2,126.52,0.0,South
ORD20317,2024-09-12,C0152,P006,2,492.8,0.1,South
ORD20318,2024-07-26,C0197,P029,2,86.59,0.0,South
ORD20319,2024-04-28,C0126,P014,8,39.98,0.05,South
ORD20320,2023-04-02,C0078,P012,3,133.37,0.0,South
ORD20321,2024-09-23,C0091,P022,5,30.12,0.15,South
ORD20322,2024-10-03,C0031,P007,2,78.51,0.1,South
ORD20323,2023-08-24,C0200,P002,2,129.88,0.0,South
ORD20324,2023-07-19,C0126,P007,3,79.8,0.1,South
ORD20325,2024-09-16,C0097,P003,3,1231.97,0.05,South
ORD20326,2023-02-01,C0095,P001,4,667.23,0.05,South
ORD20327,2024-07-13,C0106,P003,2,1219.34,0.0,South
ORD20328,2023-11-28,C0017,P001,2,639.43,0.0,South
ORD20329,2023-06-16,C0146,P006,3,488.32,0.1,South
ORD20330,2024-10-28,C0100,P003,2,1236.99,0.0,South
ORD20331,2023-12-12,C0196,P004,3,77.32,0.05,South
ORD20332,2023-08-12,C0020,P006,3,489.36,0.0,South
ORD20333,2023-10-21,C0024,P008,3,60.54,0.0,South
ORD20334,2023-10-18,C0089,P022,1,30.0,0.05,South
ORD20335,2023-12-06,C0065,P008,3,61.02,0.1,South
ORD20336,2024-01-10,C0148,P017,2,20.31,0.0,South
ORD20337,2024-08-27,C0158,P006,2,501.1,0.0,South
ORD20338,2023-03-17,C0077,P006,2,490.92,0.1,South
ORD20339,2024-02-02,C0074,P016,3,29.26,0.0,South
ORD20340,2024-07-26,C0076,P002,8,129.52,0.15,South
ORD20341,2024-08-11,C0104,P007,3,78.06,0.05,South
ORD20342,2024-12-03,C0185,P012,2,124.21,0.0,South
ORD20343,2024-06-09,C0105,P013,2,24.73,0.0,South
ORD20344,2024-03-12,C0031,P005,3,899.67,0.05,South
ORD20345,2023-11-04,C0150,P003,3,1236.69,0.1,South
ORD20346,2024-08-04,C0104,P001,5,634.02,0.2,South
ORD20347,2024-09-08,C0082,P012,3,129.66,0.1,South
ORD20348,2023-05-23,C0184,P020,2,104.72,0.05,South
ORD20349,2024-11-06,C0014,P006,3,487.64,0.0,South
ORD20350,2023-11-24,C0176,P027,1,77.67,0.0,South
ORD20351,2023-07-21,C0194,P027,1,72.82,0.05,South
ORD20352,2024-08-12,C0009,P018,2,36.12,0.0,South
ORD20353,2024-08-29,C0026,P015,1,45.02,0.05,South
ORD20354,2023-11-05,C0117,P017,3,20.51,0.0,South
ORD20355,2024-04-04,C0142,P018,3,34.34,0.15,South
ORD20356,2023-03-22,C0167,P006,1,514.62,0.1,South
ORD20357,2023-09-02,C0176,P020,3,113.28,0.05,South
ORD20358,2023-08-01,C0147,P004,1,83.57,0.0,South
ORD20359,2024-11-27,C0119,P014,1,40.79,0.05,South
ORD20360,2023-07-25,C0023,P017,2,20.88,0.0,South
ORD20361,2023-09-27,C0127,P010,1,35.74,0.0,South
ORD20362,2023-05-17,C0111,P004,1,83.95,0.0,South
ORD20363,2023-12-13,C0038,P002,1,136.18,0.05,South
ORD20364,2023-08-19,C0166,P027,2,71.32,0.0,South
ORD20365,2023-06-15,C0183,P028,2,122.82,0.1,South
ORD20366,2023-02-18,C0061,P007,2,83.96,0.05,South
ORD20367,2024-11-02,C0117,P013,6,24.5,0.2,South
ORD20368,2023-07-09,C0197,P005,4,900.33,0.1,South
ORD20369,2024-08-27,C0111,P003,1,1154.01,0.05,South
ORD20370,2023-03-07,C0111,P009,2,70.78,0.05,South
ORD20371,2024-05-15,C0081,P010,3,35.91,0.1,South
ORD20372,2023-12-03,C0166,P016,2,29.04,0.1,South
ORD20373,2024-03-24,C0091,P016,2,29.56,0.2,South
ORD20374,2024-09-05,C0038,P007,1,76.74,0.05,South
ORD20375,2024-04-02,C0070,P024,3,161.33,0.0,South
ORD20376,2024-09-26,C0020,P020,1,111.94,0.1,South
ORD20377,2024-01-14,C0095,P006,6,516.84,0.05,South
ORD20378,2023-02-11,C0117,P012,3,131.21,0.05,South
ORD20379,2023-01-23,C0188,P016,3,29.12,0.0,South
ORD20380,2023-11-26,C0141,P001,3,623.51,0.1,South
ORD20381,2023-05-03,C0005,P028,3,123.34,0.2,South
ORD20382,2023-12-01,C0111,P003,3,1248.44,0.05,South
ORD20383,2024-07-02,C0126,P015,2,44.88,0.1,South
ORD20384,2024-08-04,C0158,P004,1,81.04,0.1,South
ORD20385,2023-09-20,C0166,P004,3,83.43,0.0,South
ORD20386,2024-11-27,C0021,P009,2,67.53,0.05,South
ORD20387,2023-06-03,C0146,P023,1,72.91,0.0,South
ORD20388,2024-09-18,C0185,P007,3,78.83,0.05,South
ORD20389,2024-09-14,C0046,P006,1,477.25,0.1,South
ORD20390,2023-12-27,C0194,P005,3,911.13,0.1,South
ORD20391,2023-04-06,C0155,P001,2,645.69,0.0,South
ORD20392,2023-07-22,C0118,P002,3,134.78,0.1,South
ORD20393,2024-11-04,C0158,P015,2,46.36,0.1,South
ORD20394,2023-03-11,C0179,P001,1,631.09,0.0,South
ORD20395,2024-11-28,C0138,P006,1,490.04,0.0,South
ORD20396,2024-08-30,C0166,P007,7,83.7,0.2,South
ORD20397,2024-08-18,C0101,P014,1,38.02,0.05,South
ORD20398,2024-12-31,C0189,P010,3,33.37,0.05,South
ORD20399,2023-09-20,C0125,P017,1,20.05,0.0,South
